extension_id,publisher_id,severity,category,comment,source,reference
ms-vscode.PowerShell,ms-vscode,medium,risky-code-execution,PowerShell: full PowerShell execution environment in VS Code - runs scripts with system privileges - access to all Windows management APIs and .NET framework,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode.PowerShell
1Password.op-vscode,1Password,medium,risky-credential-access,1Password: integrates 1Password vault into VS Code - retrieve generate and inject secrets - vault access from Node.js process - secrets accessible to all extensions via VS Code API,static_list,https://marketplace.visualstudio.com/items?itemName=1Password.op-vscode
Doppler.doppler-vscode,Doppler,medium,risky-credential-access,Doppler: secret manager integration - auto-complete secret references and inject secrets into development environment - secret manager access from IDE,static_list,https://marketplace.visualstudio.com/items?itemName=Doppler.doppler-vscode
infisical.infisical,infisical,medium,risky-credential-access,Infisical: secret management platform integration - inject secrets into projects - access to centralized secret store from IDE,static_list,https://marketplace.visualstudio.com/items?itemName=infisical.infisical
KeeperSecurityDev.ks-vscode,KeeperSecurityDev,medium,risky-credential-access,Keeper Security: integrates Keeper vault - save retrieve and generate secrets from Keeper vault within VS Code - vault credentials accessible from VS Code process,static_list,https://marketplace.visualstudio.com/items?itemName=KeeperSecurityDev.ks-vscode
cweijan.vscode-database-client2,cweijan,medium,risky-database-access,Database Client: database client for MySQL PostgreSQL MongoDB Redis ElasticSearch - full CRUD operations - broad database access with stored credentials,static_list,https://marketplace.visualstudio.com/items?itemName=cweijan.vscode-database-client2
cweijan.vscode-redis-client,cweijan,medium,risky-database-access,Redis Client: Redis database client - browse keys execute commands monitor Redis instances - Redis often stores session tokens cache data and application secrets,static_list,https://marketplace.visualstudio.com/items?itemName=cweijan.vscode-redis-client
mongodb.mongodb-vscode,mongodb,medium,risky-database-access,MongoDB for VS Code: connect to MongoDB instances - browse collections run queries manage databases - connection strings with credentials stored in VS Code,static_list,https://marketplace.visualstudio.com/items?itemName=mongodb.mongodb-vscode
ms-azuretools.vscode-cosmosdb,ms-azuretools,medium,risky-database-access,Azure Databases (CosmosDB): manage Azure Cosmos DB and MongoDB accounts - browse databases and collections - execute queries with stored credentials,static_list,https://marketplace.visualstudio.com/items?itemName=ms-azuretools.vscode-cosmosdb
ms-mssql.mssql,ms-mssql,medium,risky-database-access,SQL Server (MSSQL): connect to SQL Server Azure SQL and Fabric SQL databases - execute queries browse schemas export data - stores connection credentials including passwords,static_list,https://marketplace.visualstudio.com/items?itemName=ms-mssql.mssql
ms-ossdata.vscode-postgresql,ms-ossdata,medium,risky-database-access,PostgreSQL: Microsoft PostgreSQL client - execute queries browse schemas - stores connection credentials,static_list,https://marketplace.visualstudio.com/items?itemName=ms-ossdata.vscode-postgresql
mtxr.sqltools,mtxr,medium,risky-database-access,SQLTools: database management tool - connect to MySQL PostgreSQL SQLite SQL Server - execute queries and browse schemas - stores database credentials in VS Code settings,static_list,https://marketplace.visualstudio.com/items?itemName=mtxr.sqltools
Oracle.sql-developer,Oracle,medium,risky-database-access,Oracle SQL Developer: end-to-end Oracle database development - execute SQL/PLSQL browse schemas manage objects - stores Oracle database credentials,static_list,https://marketplace.visualstudio.com/items?itemName=Oracle.sql-developer
heminei.pro-deployer,heminei,medium,risky-file-transfer,PRO Deployer: SFTP/FTP deployer with auto-upload on save - stores server credentials - deploys code to remote servers,static_list,https://marketplace.visualstudio.com/items?itemName=heminei.pro-deployer
humy2833.ftp-simple,humy2833,medium,risky-file-transfer,ftp-simple: simple FTP/SFTP client - stored credentials - file transfer to arbitrary servers,static_list,https://marketplace.visualstudio.com/items?itemName=humy2833.ftp-simple
liximomo.sftp,liximomo,medium,risky-file-transfer,SFTP (liximomo): SFTP/FTP sync with auto-upload on save - stores credentials in .vscode/sftp.json often committed to repos - abandoned by maintainer no security patches,static_list,https://marketplace.visualstudio.com/items?itemName=liximomo.sftp
mkloubert.vscode-deploy-reloaded,mkloubert,medium,risky-file-transfer,Deploy (Reloaded): deploys workspace files to various destinations including FTP SFTP local/network paths - can transfer source code to external servers,static_list,https://marketplace.visualstudio.com/items?itemName=mkloubert.vscode-deploy-reloaded
Natizyskunk.sftp,Natizyskunk,medium,risky-file-transfer,SFTP (Natizyskunk): SFTP/FTP sync with auto-upload on save - stores SSH/FTP credentials in workspace settings - can auto-upload source code to external servers,static_list,https://marketplace.visualstudio.com/items?itemName=Natizyskunk.sftp
oorzc.ssh-tools,oorzc,medium,risky-file-transfer,FTP/SFTP/SSH Sync Tool: multiple file transfer protocols with credential storage and auto-sync capabilities,static_list,https://marketplace.visualstudio.com/items?itemName=oorzc.ssh-tools
suntobright.vscode-sftp,suntobright,medium,risky-file-transfer,VS Code SFTP: edit remote Linux files directly in VS Code - direct file system access to remote hosts,static_list,https://marketplace.visualstudio.com/items?itemName=suntobright.vscode-sftp
hashicorp.terraform,hashicorp,medium,risky-infrastructure,HashiCorp Terraform: can provision and modify cloud infrastructure directly from VS Code - access to Terraform state files which contain secrets - cloud provider credentials required,static_list,https://marketplace.visualstudio.com/items?itemName=hashicorp.terraform
Pulumi.pulumi-vscode,Pulumi,medium,risky-infrastructure,Pulumi: infrastructure as code - create modify and destroy cloud resources from VS Code - access to cloud provider credentials (AWS Azure GCP),static_list,https://marketplace.visualstudio.com/items?itemName=Pulumi.pulumi-vscode
tilt-dev.tiltfile,tilt-dev,medium,risky-infrastructure,Tilt: Kubernetes local development with live updates - deploys to local and remote k8s clusters - manages container builds and deployments,static_list,https://marketplace.visualstudio.com/items?itemName=tilt-dev.tiltfile
coder.coder-remote,coder,medium,risky-remote-access,Coder Remote: connect to Coder cloud development environments - remote workspaces outside corporate network - full terminal and filesystem access on remote VMs,static_list,https://marketplace.visualstudio.com/items?itemName=coder.coder-remote
cursor-remote.cursor-remote,cursor-remote,medium,risky-remote-access,CursorRemote: remote control local Cursor AI agent from phone or Telegram - monitor approve and send tasks remotely - out-of-band control channel via Telegram bot,static_list,https://marketplace.visualstudio.com/items?itemName=cursor-remote.cursor-remote
GitHub.codespaces,GitHub,medium,risky-remote-access,GitHub Codespaces: cloud-hosted development environments with full terminal and network access - code and secrets accessible from cloud VMs outside corporate network,static_list,https://marketplace.visualstudio.com/items?itemName=GitHub.codespaces
gitpod.gitpod-desktop,gitpod,medium,risky-remote-access,Gitpod: cloud-hosted development environments outside corporate control - source code accessed from external cloud VMs,static_list,https://marketplace.visualstudio.com/items?itemName=gitpod.gitpod-desktop
Kelvin.vscode-sshfs,Kelvin,medium,risky-remote-access,SSH FS: mount remote filesystems over SSH directly in VS Code workspace - persistent SSH connections - stored SSH credentials and keys,static_list,https://marketplace.visualstudio.com/items?itemName=Kelvin.vscode-sshfs
ms-vscode-remote.remote-containers,ms-vscode-remote,medium,risky-remote-access,Dev Containers: opens folders inside Docker containers with full VS Code capabilities - can mount host filesystem into containers - container escape risks,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode-remote.remote-containers
ms-vscode-remote.remote-wsl,ms-vscode-remote,medium,risky-remote-access,WSL: opens folders in Windows Subsystem for Linux - WSL environments may have different security policies than Windows host - accesses Windows filesystem from Linux context,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode-remote.remote-wsl
ms-vscode.remote-explorer,ms-vscode,medium,risky-remote-access,Remote Explorer: unified view of all remote machines accessible via SSH and Tunnels - enumerates and provides quick access to all configured remote targets,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode.remote-explorer
priyankark.AirCodum-app,priyankark,medium,risky-remote-access,AirCodum: smartphone-based remote control for VS Code - control IDE actions and send files from phone - out-of-band remote control channel,static_list,https://marketplace.visualstudio.com/items?itemName=priyankark.AirCodum-app
kanin-020.vscode-proxy-manager,kanin-020,medium,risky-tunnel,VSCode Proxy Manager: manage proxy settings - can redirect VS Code network traffic through arbitrary proxies - may bypass corporate proxy controls,static_list,https://marketplace.visualstudio.com/items?itemName=kanin-020.vscode-proxy-manager
71eb6d78-f65c-69f8-a0fd-58407e50bfc6.market,71eb6d78-f65c-69f8-a0fd-58407e50bfc6,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
71eb6d78-f65c-69f8-a0fd-58407e50bfc6.twilightofthewarriorswalledin,71eb6d78-f65c-69f8-a0fd-58407e50bfc6,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
71eb6d78-f65c-69f8-a0fd-58407e50bfc6.twilightofthewarriorswalledinhdtw,71eb6d78-f65c-69f8-a0fd-58407e50bfc6,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
foba-language.foba-language,foba-language,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
Kiki67.gambling-corner,Kiki67,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
lukasfull.protheus-app-generator,lukasfull,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
qpluslang.qplusos,qpluslang,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
sentinelvs.sentinel-debug,sentinelvs,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
shahul-dev.internal,shahul-dev,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
SlashMark.slashmark-base64,SlashMark,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
SlashMark.slashmark-case-converter,SlashMark,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
SlashMark.slashmark-duplicate-line-highlighter,SlashMark,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
SlashMark.slashmark-duplicate-line-remover,SlashMark,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
SlashMark.slashmark-fahh,SlashMark,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
SlashMark.slashmark-hash-generator,SlashMark,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
SlashMark.slashmark-http-status,SlashMark,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
SlashMark.slashmark-json-formatter,SlashMark,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
SlashMark.slashmark-jwt-decoder,SlashMark,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
SlashMark.slashmark-kill-port,SlashMark,medium,spam,Removed from VS Marketplace: Spam.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
