extension_id,publisher_id,extension_name,metadata_comment,metadata_severity,metadata_category,metadata_source,metadata_reference,metadata_status,removal_date
DevelopmentInc.cfx-lua-vs,DevelopmentInc,cfx-lua-vs,"Removed from VS Marketplace: Impersonation, Malware.",medium,impersonation-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-30
DevelopmentInc.kombai-vs,DevelopmentInc,kombai-vs,"Removed from VS Marketplace: Impersonation, Malware.",medium,impersonation-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-30
DevelopmentInc.minecraftsnippets,DevelopmentInc,minecraftsnippets,"Removed from VS Marketplace: Impersonation, Malware.",medium,impersonation-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-30
DevelopmentInc.pokemon,DevelopmentInc,pokemon,"Removed from VS Marketplace: Impersonation, Malware.",medium,impersonation-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-30
DevelopmentInc.torizon-vs,DevelopmentInc,torizon-vs,"Removed from VS Marketplace: Impersonation, Malware.",medium,impersonation-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-10-30
kingepic84.symphony-language,kingepic84,symphony-language,Removed from VS Marketplace: Owner Request.,medium,owner-request,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-19
mpw.ccbscf-biz-snippets,mpw,ccbscf-biz-snippets,Removed from VS Marketplace: Owner Request.,medium,owner-request,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-19
mpw.ccbscf-snippets,mpw,ccbscf-snippets,Removed from VS Marketplace: Owner Request.,medium,owner-request,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-19
mpw.ccbscf-ui-transfer,mpw,ccbscf-ui-transfer,Removed from VS Marketplace: Owner Request.,medium,owner-request,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-19
rabbitsyntax.rabbitsyntax,rabbitsyntax,rabbitsyntax,Removed from VS Marketplace: Owner Request.,medium,owner-request,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-01
FRONT-END-AI.front-end-ai,FRONT-END-AI,front-end-ai,Removed from VS Marketplace: Publisher requested.,medium,publisher-requested,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-31
ms-vscode.vscode-embedded-tools,ms-vscode,vscode-embedded-tools,Removed from VS Marketplace: Publisher requested.,medium,publisher-requested,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-23
VisualStudioOnlineApplicationInsights.application-insights,VisualStudioOnlineApplicationInsights,application-insights,Removed from VS Marketplace: Publisher requested.,medium,publisher-requested,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-25
71eb6d78-f65c-69f8-a0fd-58407e50bfc6.market,71eb6d78-f65c-69f8-a0fd-58407e50bfc6,market,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-01
71eb6d78-f65c-69f8-a0fd-58407e50bfc6.twilightofthewarriorswalledin,71eb6d78-f65c-69f8-a0fd-58407e50bfc6,twilightofthewarriorswalledin,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-01
71eb6d78-f65c-69f8-a0fd-58407e50bfc6.twilightofthewarriorswalledinhdtw,71eb6d78-f65c-69f8-a0fd-58407e50bfc6,twilightofthewarriorswalledinhdtw,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-01
foba-language.foba-language,foba-language,foba-language,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-07
Kiki67.gambling-corner,Kiki67,gambling-corner,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-21
qpluslang.qplusos,qpluslang,qplusos,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-07
vox-studio.vox-language,vox-studio,vox-language,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-07
sanchuan.glm-copilot,sanchuan,glm-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
sanchuan.kimi-coding-copilot,sanchuan,kimi-coding-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
sanchuan.kimi-copilot,sanchuan,kimi-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
sanchuan.mimo-copilot,sanchuan,mimo-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
sanchuan.minimax-copilot,sanchuan,minimax-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
4t-ia.4t-ia,4t-ia,4t-ia,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
adityasanwal.faa-sound,adityasanwal,faa-sound,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-01
AnujLabs.sound-on-error,AnujLabs,sound-on-error,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-06
AnujLabs.sound-on-file-event,AnujLabs,sound-on-file-event,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-06
Anujlabsv2.sound-on-error-v2,Anujlabsv2,sound-on-error-v2,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-09
Anujlabsv2.sound-on-file-event-v2,Anujlabsv2,sound-on-file-event-v2,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-09
avisharma.faaa,avisharma,faaa,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10
carrycodeai.carrycode-vscode,carrycodeai,carrycode-vscode,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-13
claudecodeassist.claudecodeassist,claudecodeassist,claudecodeassist,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31
colan100.antigravity100,colan100,antigravity100,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17
colan100.ccbrasil,colan100,ccbrasil,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17
colan100.gemini100,colan100,gemini100,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17
devpiyushraj.faah-sound-effect,devpiyushraj,faah-sound-effect,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-06
Exile404.faaah-error-sound,Exile404,faaah-error-sound,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-06
hajoo.poisoned-extension,hajoo,poisoned-extension,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-06-20
haseeb-raza.terminal-faah,haseeb-raza,terminal-faah,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10
mastersam.faaaah-on-fail,mastersam,faaaah-on-fail,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-04
neha-arikatla.terminal-fahhh,neha-arikatla,terminal-fahhh,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-06
null-Island.your-new-favorite-extension,null-Island,your-new-favorite-extension,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-19
quartz.quartz-markdown-editor,quartz,quartz-markdown-editor,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-11
Sajjad19397.baburao-sound-track,Sajjad19397,baburao-sound-track,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-02
Sajjad19397.brother-ewww-sound,Sajjad19397,brother-ewww-sound,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-02
Sajjad19397.faah-error-sound,Sajjad19397,faah-error-sound,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-02
shoaibkorai.faaah,shoaibkorai,faaah,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-06
solidhelium.codeforces-submitter,solidhelium,codeforces-submitter,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-11-19
takuanporipori.pixelpress,takuanporipori,pixelpress,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-06-01
tanmoy-debnath.faaaaaahhh,tanmoy-debnath,faaaaaahhh,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-02
WhenSunset.chatgpt-china,WhenSunset,chatgpt-china,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17
yasosubin.yasosubin-vscode,yasosubin,yasosubin-vscode,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-09
zhukunpeng.chat-moss,zhukunpeng,chat-moss,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-17
zhukunpeng.codemoss,zhukunpeng,codemoss,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-27
zhukunpeng.vscode-tinypng-pro,zhukunpeng,vscode-tinypng-pro,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-26
Zubair.aaahhhhhh-sound-error,Zubair,aaahhhhhh-sound-error,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-07
Zubair.AnimeAAhhhh-sound-error,Zubair,AnimeAAhhhh-sound-error,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-07
Zubair.cat-laugh-error,Zubair,cat-laugh-error,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-07
Zubair.chicken-on-tree-screaming,Zubair,chicken-on-tree-screaming,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-07
Zubair.faah-sound-error,Zubair,faah-sound-error,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-07
